CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18TL18196_2570;911;46.8715;-61.83867;442360;5.36;25-sep-18;04:18:00;28.91;14.76;262.51148;8.032;1.76;5.954;0.181;0.01;1;0.15;1;0.15;1;1.645;1;256;1.00;0.09
18TL18196_2570;911;46.8715;-61.83867;442359;24.79;25-sep-18;04:18:00;30.6;6.98;259.07266;7.758;0.56;NaN;0.066;0.22;1;1.37;1;0.725;1;7.215;1;0;1.89;0.19
18TL18196_2570;911;46.8715;-61.83867;442358;50.97;25-sep-18;04:18:00;31.26;2.34;267.15612;7.734;0.09;NaN;0.05;0.38;1;4.655;1;1.055;1;15.595;1;0;4.41;0.30
18TL18196_2570;911;46.8715;-61.83867;442357;56.62;25-sep-18;04:18:00;31.27;2.32;267.96;7.769;0.085;5.967;0.049;0.37;1;4.63;1;1.035;1;15.6;1;256;4.47;0.30
18TL18196_2571;921;47.01117;-61.99017;442363;5.16;25-sep-18;07:49:00;29.62;12.74;274.25706;7.988;4.43;6.21;0.331;0.02;1;0.15;1;0.3;1;1.055;1;256;0.50;0.14
18TL18196_2571;921;47.01117;-61.99017;442362;25.09;25-sep-18;07:49:00;30.8;5.24;255.94646;7.765;0.17;NaN;0.057;0.44;1;3.59;1;0.91;1;11.665;1;0;3.95;0.31
18TL18196_2571;921;47.01117;-61.99017;442361;48.59;25-sep-18;07:49:00;31;4.11;259.20664;7.793;0.115;5.7955;0.051;0.56;1;3.725;1;0.98;1;13.095;1;256;3.80;0.28
18TL18196_2572;931;47.15133;-62.65283;442366;4.96;25-sep-18;17:53:00;29.21;13.31;276.04346;8.032;1.23;6.2635;0.147;0.02;1;0.15;1;0.185;1;1.245;1;256;0.81;0.12
18TL18196_2572;931;47.15133;-62.65283;442365;25.09;25-sep-18;17:53:00;29.26;11.17;288.59292;7.841;0.43;NaN;0.128;0.36;1;2.025;1;0.6;1;3.82;1;0;3.38;0.53
18TL18196_2572;931;47.15133;-62.65283;442364;69.6;25-sep-18;17:53:00;31.28;0.39;251.56978;7.662;0.09;5.6;0.058;0.29;1;5.175;1;1.295;1;20.145;1;256;4.00;0.26
18TL18196_2573;941;47.194;-62.83617;442369;5.26;25-sep-18;20:28:00;29.19;13.45;276.26676;8.037;1.21;6.2565;0.167;0.005;1;0.15;1;0.19;1;1.275;1;256;0.79;0.12
18TL18196_2573;941;47.194;-62.83617;442368;25.48;25-sep-18;20:28:00;29.5;9.75;275.7755;7.797;0.295;NaN;0.092;0.415;1;2.775;1;0.805;1;7.675;1;0;3.45;0.36
18TL18196_2573;941;47.194;-62.83617;442367;57.61;25-sep-18;20:28:00;31.21;0.98;265.54836;7.707;0.06;5.941;0.048;0.45;1;4.885;1;1.165;1;17.29;1;256;4.19;0.28
18TL18196_2574;951;47.00033;-63.5165;442372;5.65;26-sep-18;02:50:00;28.89;12.81;278.41044;7.998;1.76;6.3015;0.2;0.01;1;0.15;1;0.29;1;1.885;1;256;0.52;0.08
18TL18196_2574;951;47.00033;-63.5165;442371;25.29;26-sep-18;02:50:00;30;4.64;251.03386;7.698;0.265;NaN;0.065;0.295;1;4.95;1;0.915;1;11.96;1;0;5.41;0.41
18TL18196_2574;951;47.00033;-63.5165;442370;46.51;26-sep-18;02:50:00;30.62;2;257.82218;7.763;0.1;5.691;0.049;0.39;1;6.885;1;1.16;1;16.95;1;256;5.94;0.41
18TL18196_2575;961;46.9085;-64.51533;442375;4.86;26-sep-18;17:41:00;28.7;13.98;270.90756;8.03;1.27;6.1165;0.202;0.02;1;0.15;1;0.27;1;1.495;1;256;0.56;0.10
18TL18196_2575;961;46.9085;-64.51533;442374;24.99;26-sep-18;17:41:00;28.72;12.5;218.07478;7.834;0.71;NaN;0.135;0.125;1;2.49;1;0.64;1;9.19;1;0;3.89;0.27
18TL18196_2575;961;46.9085;-64.51533;442373;30.84;26-sep-18;17:41:00;29.98;6.29;231.51744;7.849;0.64;5.39;0.079;0.18;1;3.625;1;0.82;1;12.775;1;256;4.42;0.28
18TL18196_2576;971;45.79983;-62.88833;442377;5.26;28-sep-18;00:09:00;28.99;14.68;258.67072;7.957;4.36;5.793;0.328;0.04;1;0.15;1;0.535;1;6.77;1;256;0.28;0.02
18TL18196_2576;971;45.79983;-62.88833;442376;19.64;28-sep-18;00:09:00;29.04;14.34;249.38144;7.932;5.035;5.666;0.214;0.05;1;0.275;1;0.54;1;7.17;1;256;0.51;0.04
18TL18196_2577;981;45.92117;-62.69717;442380;5.26;28-sep-18;04:34:00;28.9;14.33;254.7853;7.904;2.39;5.7695;0.195;0.03;1;0.25;1;0.49;1;4.945;1;256;0.51;0.05
18TL18196_2577;981;45.92117;-62.69717;442379;25.49;28-sep-18;04:34:00;29.89;7.99;236.87664;7.773;1.17;NaN;0.096;0.215;1;2.005;1;0.8;1;10.96;1;0;2.51;0.18
18TL18196_2577;981;45.92117;-62.69717;442378;42.44;28-sep-18;04:34:00;29.89;7.97;237.1446;7.788;1.18;5.2965;0.095;0.215;1;2.035;1;0.805;1;11.05;1;256;2.53;0.18
18TL18196_2578;991;46.14583;-61.939;442383;4.86;28-sep-18;10:28:00;28.9;14.63;262.33284;8.033;1.69;5.9165;0.144;0;1;0.15;1;0.16;1;0.455;1;256;0.94;0.33
18TL18196_2578;991;46.14583;-61.939;442382;24.89;28-sep-18;10:28:00;29.03;14.29;260.5911;7.953;1.01;NaN;0.132;0.11;1;1.07;1;0.43;1;4.255;1;0;2.49;0.25
18TL18196_2578;991;46.14583;-61.939;442381;41.95;28-sep-18;10:28:00;30.84;3.35;271.13086;7.786;0.19;6.006;0.055;0.285;1;3.62;1;0.96;1;12.1;1;256;3.77;0.30
18TL18196_2507;1001;46.4295;-61.55117;442386;4.86;28-sep-18;14:42:00;28.75;15.67;253.17754;8.05;1.665;5.735;0.152;0;1;0.15;1;0.15;1;0.03;1;256;1.00;5.00
18TL18196_2507;1001;46.4295;-61.55117;442385;24.99;28-sep-18;14:42:00;28.79;15.1;250.18532;7.914;1.095;NaN;0.106;0.05;1;0.235;1;0.305;1;1.995;1;0;0.77;0.12
18TL18196_2507;1001;46.4295;-61.55117;442384;57.61;28-sep-18;14:42:00;31.78;1.51;269.5231;7.706;0.145;5.93;0.05;0.13;1;7.775;1;1.08;1;15.66;1;256;7.20;0.50
18TL18196_2508;1011;46.61867;-61.2335;442390;5.36;28-sep-18;22:52:00;28.97;14.53;265.01244;8;1.185;5.993;0.124;0;1;0.01;1;0.14;1;1.08;1;256;0.07;0.01
18TL18196_2508;1011;46.61867;-61.2335;442389;25.09;28-sep-18;22:52:00;29.3;12.91;267.78136;7.847;1.015;NaN;0.102;0.08;1;0.505;1;0.31;1;2.365;1;0;1.63;0.21
18TL18196_2508;1011;46.61867;-61.2335;442388;50.37;28-sep-18;22:52:00;31.73;1.54;283.50168;7.724;0.08;NaN;0.041;0.11;1;7.36;1;1;1;12.71;1;0;7.36;0.58
18TL18196_2508;1011;46.61867;-61.2335;442387;78.63;28-sep-18;22:52:00;32.33;1.92;277.47258;7.759;0.085;6.183;0.042;0.13;1;9.365;1;1.015;1;11.865;1;256;9.23;0.79
18TL18196_2509;1021;46.99367;-60.94883;442394;5.26;29-sep-18;03:00:00;29.58;12.35;280.55412;7.985;1.57;6.2995;0.145;0.01;1;0.01;1;0.215;1;0.945;1;256;0.05;0.01
18TL18196_2509;1021;46.99367;-60.94883;442393;25.29;29-sep-18;03:00:00;30.82;5.49;299.26666;7.81;0.22;NaN;0.059;0.22;1;2.675;1;0.67;1;4.845;1;0;3.99;0.55
18TL18196_2509;1021;46.99367;-60.94883;442392;49.98;29-sep-18;03:00:00;31.81;1.84;311.45884;7.779;0.06;NaN;0.04;0.17;1;5.77;1;0.84;1;7.28;1;0;6.87;0.79
18TL18196_2509;1021;46.99367;-60.94883;442391;102.42;29-sep-18;03:00:00;33.12;2.87;237.8145;7.701;0.05;5.298;0.034;0.06;1;13.585;1;1.23;1;15.43;1;256;11.04;0.88
18TL18196_2510;1031;47.173;-60.3585;442399;5.65;29-sep-18;07:54:00;29.65;12.37;278.18714;8.027;1.01;6.2665;0.089;0.01;1;0.01;1;0.21;1;0.49;1;256;0.05;0.02
18TL18196_2510;1031;47.173;-60.3585;442398;25.09;29-sep-18;07:54:00;30.61;12.31;275.86482;7.982;0.545;NaN;0.067;0.005;1;0.01;1;0.215;1;0.47;1;0;0.05;0.02
18TL18196_2510;1031;47.173;-60.3585;442397;50.87;29-sep-18;07:54:00;31.59;3.2;329.8141;7.858;0.65;NaN;0.063;0.29;1;2.425;1;0.62;1;2.795;1;0;3.91;0.87
18TL18196_2510;1031;47.173;-60.3585;442396;100.73;29-sep-18;07:54:00;32.35;1.7;289.8434;7.756;0.03;NaN;0.034;0.01;1;9.165;1;0.99;1;9.175;1;0;9.26;1.00
18TL18196_2510;1031;47.173;-60.3585;442395;177.34;29-sep-18;07:54:00;34.31;5.74;116.16066;7.587;0.025;2.701;0.031;0.04;1;21.81;1;1.735;1;30.905;2;2304;12.57;0.71
18TL18196_2511;1041;47.2965;-60.25167;442404;5.26;29-sep-18;10:22:00;30.01;12.92;273.7658;7.992;0.83;6.1675;0.099;0.005;1;0.01;1;0.175;1;0.2;1;256;0.06;0.05
18TL18196_2511;1041;47.2965;-60.25167;442403;25.39;29-sep-18;10:22:00;31.41;7.57;315.83552;7.901;0.615;NaN;0.083;0.085;1;0.315;1;0.395;1;1.06;1;0;0.80;0.30
18TL18196_2511;1041;47.2965;-60.25167;442402;50.67;29-sep-18;10:22:00;31.84;3.8;323.15976;7.844;0.41;NaN;0.073;0.315;1;2.715;1;0.6;1;2.005;1;0;4.53;1.35
18TL18196_2511;1041;47.2965;-60.25167;442401;100.53;29-sep-18;10:22:00;32.29;1.45;307.0375;7.782;0.025;NaN;0.034;0.01;1;8.065;1;0.89;1;6.55;1;0;9.06;1.23
18TL18196_2511;1041;47.2965;-60.25167;442400;229.64;29-sep-18;10:22:00;34.51;6.21;102.4947;7.583;NaN;2.38;0.029;NaN;9;NaN;9;NaN;9;NaN;9;256;NaN;NaN
18TL18196_2512;1061;47.43417;-60.42;442408;4.76;29-sep-18;15:17:00;29.77;11.77;278.49976;8.026;2.075;6.3435;0.22;0.015;1;0.015;1;0.28;1;1.725;1;256;0.05;0.01
18TL18196_2512;1061;47.43417;-60.42;442407;24.69;29-sep-18;15:17:00;30.21;11.37;274.8823;7.979;0.665;NaN;0.104;0.015;1;0.05;1;0.275;1;0.87;1;0;0.18;0.06
18TL18196_2512;1061;47.43417;-60.42;442406;49.97;29-sep-18;15:17:00;31.59;4.2;321.01608;7.878;0.43;NaN;0.068;0.26;1;1.495;1;0.55;1;1.91;1;0;2.72;0.78
18TL18196_2512;1061;47.43417;-60.42;442405;95.18;29-sep-18;15:17:00;32.23;1.62;295.55988;7.806;0.03;6.692;0.03;0.1;1;7.96;1;0.91;1;7.645;1;256;8.75;1.04
18TL18196_2513;1071;47.73333;-60.48133;442413;4.96;29-sep-18;19:40:00;30.21;10.58;293.01426;8.021;1.23;6.6115;0.175;0;1;0.01;1;0.29;1;1.255;1;256;0.03;0.01
18TL18196_2513;1071;47.73333;-60.48133;442412;25.38;29-sep-18;19:40:00;30.27;10.45;289.30748;7.976;NaN;NaN;0.146;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18TL18196_2513;1071;47.73333;-60.48133;442411;49.97;29-sep-18;19:40:00;31.65;3.48;320.16754;7.858;0.295;NaN;0.05;0.29;1;2.345;1;0.655;1;3.5;1;0;3.58;0.67
18TL18196_2513;1071;47.73333;-60.48133;442410;99.83;29-sep-18;19:40:00;32.23;1.46;307.08216;7.802;0.03;NaN;0.031;0.01;1;7.685;1;0.89;1;6.145;1;0;8.63;1.25
18TL18196_2513;1071;47.73333;-60.48133;442409;336.28;29-sep-18;19:40:00;34.9;6.41;111.69466;7.666;0;2.6685;0.025;0.01;1;24.1;1;1.78;1;35.91;1;256;13.54;0.67
18TL18196_2514;1091;47.6305;-60.5035;442418;5.06;29-sep-18;23:39:00;29.46;12.31;280.42014;8.007;1.97;6.2995;0.183;0.02;1;0.06;1;0.255;1;1.93;1;256;0.24;0.03
18TL18196_2514;1091;47.6305;-60.5035;442417;25.19;29-sep-18;23:39:00;30.04;10.31;291.09388;7.948;0.72;NaN;0.103;0.03;1;0.175;1;0.34;1;1.75;1;0;0.51;0.10
18TL18196_2514;1091;47.6305;-60.5035;442416;50.37;29-sep-18;23:39:00;31.62;4.31;328.11702;7.874;0.34;NaN;0.062;0.25;1;1.315;1;0.555;1;2.24;1;0;2.37;0.59
18TL18196_2514;1091;47.6305;-60.5035;442415;100.92;29-sep-18;23:39:00;32.42;1.48;288.7269;7.748;0.02;NaN;0.037;0.08;1;10.38;1;1.065;1;10.3;1;0;9.75;1.01
18TL18196_2514;1091;47.6305;-60.5035;442414;194.86;29-sep-18;23:39:00;33.44;3.21;198.64768;7.652;0.01;4.4635;0.034;0.02;1;16.755;1;1.38;1;19.525;1;256;12.14;0.86
18TL18196_2516;1101;47.89617;-60.77067;442423;5.16;30-sep-18;04:35:00;29.25;12.83;272.91726;8.029;1.725;6.145;0.147;0.025;1;0.095;1;0.24;1;2.08;1;256;0.40;0.05
18TL18196_2516;1101;47.89617;-60.77067;442422;25.09;30-sep-18;04:35:00;29.4;12.07;278.76772;7.944;0.59;NaN;0.091;0.03;1;0.13;1;0.28;1;1.875;1;0;0.46;0.07
18TL18196_2516;1101;47.89617;-60.77067;442421;50.67;30-sep-18;04:35:00;31.24;2.09;332.44904;7.83;0.25;NaN;0.054;0.305;1;3.51;1;0.78;1;5.09;1;0;4.50;0.69
18TL18196_2516;1101;47.89617;-60.77067;442420;100.72;30-sep-18;04:35:00;32.54;1.14;270.81824;7.707;0.025;NaN;0.034;0.05;1;12.225;1;1.18;1;12.645;1;0;10.36;0.97
18TL18196_2516;1101;47.89617;-60.77067;442419;239.04;30-sep-18;04:35:00;34.33;5.82;114.28494;7.592;0.01;2.653;0.03;0.02;1;21.94;1;1.705;1;31.155;1;256;12.87;0.70
18TL18196_2517;1111;47.96483;-60.98617;442427;5.16;30-sep-18;08:02:00;29.32;12.5;274.97162;7.974;2.11;6.183;0.192;0.03;1;0.085;1;0.24;1;1.53;1;256;0.35;0.06
18TL18196_2517;1111;47.96483;-60.98617;442426;25.38;30-sep-18;08:02:00;30.16;8.42;254.60666;7.767;0.225;NaN;0.066;0.265;1;2.13;1;0.675;1;7.075;1;0;3.16;0.30
18TL18196_2517;1111;47.96483;-60.98617;442425;50.47;30-sep-18;08:02:00;31.4;1.56;322.2219;7.791;0.14;NaN;0.046;0.28;1;4.835;1;0.87;1;7.295;1;0;5.56;0.66
18TL18196_2517;1111;47.96483;-60.98617;442424;96.36;30-sep-18;08:02:00;32.13;0.82;302.1249;7.769;0.04;6.6675;0.034;0.14;1;8.955;1;1.015;1;9.8;1;256;8.82;0.91
18TL18196_2518;1121;47.8015;-60.95967;442430;4.76;30-sep-18;09:46:00;29.45;12.04;280.33082;8.043;1.585;6.2955;0.172;0.02;1;0.01;1;0.24;1;1.585;1;256;0.04;0.01
18TL18196_2518;1121;47.8015;-60.95967;442429;24.69;30-sep-18;09:46:00;29.51;11.92;281.75994;8.004;1.34;NaN;0.17;0.01;1;0.01;1;0.26;1;1.6;1;0;0.04;0.01
18TL18196_2518;1121;47.8015;-60.95967;442428;55.82;30-sep-18;09:46:00;31;3.3;285.24342;7.827;0.1;6.3085;0.05;0.33;1;4.425;1;0.93;1;9.345;1;256;4.76;0.47
18TL18196_2519;1131;47.73783;-61.058;442433;5.16;30-sep-18;13:08:00;29.27;12.63;273.58716;8.044;2.075;6.1705;0.194;0.04;1;0.135;1;0.245;1;1.93;1;256;0.55;0.07
18TL18196_2519;1131;47.73783;-61.058;442432;25.78;30-sep-18;13:08:00;29.26;12.56;272.78328;8.006;1.69;NaN;0.165;0.03;1;0.16;1;0.255;1;2.225;1;0;0.63;0.07
18TL18196_2519;1131;47.73783;-61.058;442431;38.47;30-sep-18;13:08:00;30.53;6.77;253.13288;7.874;0.27;5.6435;0.072;0.3;1;2.885;1;0.875;1;8.71;1;256;3.30;0.33
18TL18196_2520;1141;47.51283;-61.15717;442436;4.86;30-sep-18;17:12:00;29.46;12.51;279.66092;8.035;1.55;6.2665;0.118;0.035;1;0.11;1;0.24;1;1.92;1;256;0.46;0.06
18TL18196_2520;1141;47.51283;-61.15717;442435;24.49;30-sep-18;17:12:00;29.45;12.28;274.659;7.97;1.11;NaN;0.133;0.03;1;0.19;1;0.27;1;2.115;1;0;0.70;0.09
18TL18196_2520;1141;47.51283;-61.15717;442434;34.41;30-sep-18;17:12:00;30.46;7.4;270.01436;7.911;0.36;5.998;0.084;0.275;1;2.615;1;0.74;1;6.785;1;256;3.53;0.39
18TL18196_2521;1151;47.16567;-61.63367;442439;5.26;30-sep-18;22:31:00;29.7;11.82;284.43954;8.035;2.32;NaN;0.238;0.02;1;0.095;1;0.295;1;1.82;1;0;0.32;0.05
18TL18196_2521;1151;47.16567;-61.63367;442438;25.09;30-sep-18;22:31:00;29.73;11.54;282.96576;8.023;1.55;6.4355;0.146;0.03;1;0.33;1;0.31;1;2.335;1;256;1.06;0.14
18TL18196_2521;1151;47.16567;-61.63367;442437;30.54;30-sep-18;22:31:00;29.73;11.54;283.18906;8.023;1.69;6.3215;0.146;0.04;1;0.295;1;0.31;1;2.335;1;256;0.95;0.13
18TL18196_2522;1171;47.08117;-61.713;442442;5.16;01-oct-18;02:31:00;29.18;13.23;284.61818;8.024;2.145;6.2805;0.288;0.01;1;0.09;1;0.18;1;0.52;1;256;0.50;0.17
18TL18196_2522;1171;47.08117;-61.713;442441;25.29;01-oct-18;02:31:00;29.92;10.47;260.3678;7.949;0.63;NaN;0.095;0.18;1;1.625;1;0.56;1;4.98;1;0;2.90;0.33
18TL18196_2522;1171;47.08117;-61.713;442440;33.12;01-oct-18;02:31:00;29.96;10.24;260.54644;7.966;0.6;5.8315;0.089;0.17;1;1.44;1;0.545;1;4.775;1;256;2.64;0.30
18TL18196_2523;1181;47.2465;-61.21017;442445;5.55;01-oct-18;06:51:00;29.68;12.07;284.17158;8.022;0.89;6.386;0.107;0.01;1;0.11;1;0.225;1;1.105;1;256;0.49;0.10
18TL18196_2523;1181;47.2465;-61.21017;442444;25.58;01-oct-18;06:51:00;29.82;10.89;285.86866;7.876;0.53;NaN;0.085;0.145;1;1.505;1;0.49;1;3.515;1;0;3.07;0.43
18TL18196_2523;1181;47.2465;-61.21017;442443;47.2;01-oct-18;06:51:00;31.45;2.28;299.4453;7.858;0.125;6.601;0.047;0.35;1;5.02;1;0.92;1;8.91;1;256;5.46;0.56
18TL18196_2524;1191;47.37033;-61.11417;442448;5.45;01-oct-18;08:04:00;29.66;12.15;282.9211;8.048;0.92;6.3365;0.103;0.01;1;0.09;1;0.22;1;0.75;1;256;0.41;0.12
18TL18196_2524;1191;47.37033;-61.11417;442447;25.39;01-oct-18;08:04:00;29.77;11.64;282.51916;7.973;0.7;NaN;0.091;0.01;1;0.095;1;0.275;1;1.245;1;0;0.35;0.08
18TL18196_2524;1191;47.37033;-61.11417;442446;46.8;01-oct-18;08:04:00;31.28;2.62;295.73852;7.9;0.15;6.4255;0.047;0.405;1;4.495;1;0.905;1;9.385;1;256;4.97;0.48
18TL18196_2525;1201;47.51567;-61.02;442451;4.66;01-oct-18;11:00:00;29.52;12.28;279.70558;8.035;1.585;6.2675;0.164;0.01;1;0.09;1;0.235;1;1.485;1;256;0.38;0.06
18TL18196_2525;1201;47.51567;-61.02;442450;24.69;01-oct-18;11:00:00;29.88;11.34;282.78712;7.995;0.555;NaN;0.077;0.01;1;0.09;1;0.28;1;1.31;1;0;0.32;0.07
18TL18196_2525;1201;47.51567;-61.02;442449;39.36;01-oct-18;11:00:00;30.64;6.54;275.82016;7.894;0.27;6.166;0.062;0.265;1;2.65;1;0.685;1;6.43;1;256;3.87;0.41
18TL18196_2526;1211;47.423;-60.65967;442454;4.86;01-oct-18;15:21:00;29.41;12.71;275.5522;8.033;1.725;6.1955;0.169;0.02;1;0.09;1;0.25;1;1.675;1;256;0.36;0.05
18TL18196_2526;1211;47.423;-60.65967;442453;25.09;01-oct-18;15:21:00;29.42;12.52;274.48036;7.979;1.235;NaN;0.153;0.03;1;0.095;1;0.275;1;1.75;1;0;0.35;0.05
18TL18196_2526;1211;47.423;-60.65967;442452;60.88;01-oct-18;15:21:00;31.35;2.08;295.29192;7.799;0.08;6.5275;0.048;0.375;1;5.05;1;0.94;1;9.45;1;256;5.37;0.53
18TL18196_2527;1221;47.20817;-60.69183;442458;4.76;01-oct-18;19:26:00;29.61;12.39;282.74246;8.027;1.4;6.352;0.174;0.01;1;0.09;1;0.18;1;0.41;1;256;0.50;0.22
18TL18196_2527;1221;47.20817;-60.69183;442457;24.69;01-oct-18;19:26:00;30.01;10.53;279.7949;7.882;0.57;NaN;0.09;0.06;1;0.34;1;0.335;1;2.18;1;0;1.01;0.16
18TL18196_2527;1221;47.20817;-60.69183;442456;50.07;01-oct-18;19:26:00;31.65;2.68;315.16562;7.836;0.13;NaN;0.05;0.22;1;3.93;1;0.73;1;5.13;1;0;5.38;0.77
18TL18196_2527;1221;47.20817;-60.69183;442455;102.91;01-oct-18;19:26:00;33.11;2.71;242.7271;7.754;0.02;5.418;0.033;0.02;1;13.335;1;1.195;1;14.425;1;256;11.16;0.92
18TL18196_2528;1241;47.26633;-60.1595;442463;5.26;02-oct-18;00:23:00;31.01;11.61;285.06478;8.024;0.36;6.395;0.077;0.09;1;0.09;1;0.2;1;0.275;1;256;0.45;0.33
18TL18196_2528;1241;47.26633;-60.1595;442462;25.29;02-oct-18;00:23:00;31.51;7.33;320.97142;7.925;1.11;NaN;0.129;0.07;1;0.295;1;0.395;1;0.955;1;0;0.75;0.31
18TL18196_2528;1241;47.26633;-60.1595;442461;50.37;02-oct-18;00:23:00;31.93;3.64;321.01608;7.878;0.16;NaN;0.051;0.25;1;2.865;1;0.59;1;2.21;1;0;4.86;1.30
18TL18196_2528;1241;47.26633;-60.1595;442460;100.33;02-oct-18;00:23:00;32.28;1.46;312.97728;7.828;0.03;NaN;0.032;0.01;1;7.105;1;0.845;1;5.48;1;0;8.41;1.30
18TL18196_2528;1241;47.26633;-60.1595;442459;223.9;02-oct-18;00:23:00;34.14;5.33;135.00718;7.639;0.015;3.0975;0.033;0.02;1;20.465;1;1.62;1;27.71;1;256;12.63;0.74
