CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18TL07031_918;711;47.16967;-62.75067;291930;0.89;24-jun-07;15:22:00;29.6;10.66;308.46662;8.281;311.0569;0.55;3.663;0.055;1;0.09;1;0.12;1;0.12;1;6;0.75;0.75
18TL07031_918;711;47.16967;-62.75067;291929;4.76;24-jun-07;15:22:00;29.59;10.89;308.73458;8.279;NaN;0.47;NaN;0.01;1;0.095;1;0.14;1;0.245;1;0;0.68;0.39
18TL07031_918;711;47.16967;-62.75067;291928;14.78;24-jun-07;15:22:00;30.05;8.98;316.68406;8.261;NaN;0.61;6.529;0.015;1;0.145;1;0.26;1;0.7;1;0;0.56;0.21
18TL07031_918;711;47.16967;-62.75067;291927;24.99;24-jun-07;15:22:00;31.23;3.51;356.92272;8.174;NaN;0.47;1.491;0.01;1;1.745;1;0.58;1;1.855;1;0;3.01;0.94
18TL07031_918;711;47.16967;-62.75067;291926;50.07;24-jun-07;15:22:00;31.91;0.28;353.2606;8.006;342.9888;0.26;0.729;0.065;1;7.29;1;1.095;1;9.815;1;6;6.66;0.74
18TL07031_919;721;47.16933;-63.25033;291935;0.99;24-jun-07;17:47:00;29.95;10.37;315.88018;8.271;315.9695;0.55;0.917;0.015;1;0.09;1;0.17;1;0.325;1;6;0.53;0.28
18TL07031_919;721;47.16933;-63.25033;291934;5.36;24-jun-07;17:47:00;29.92;9.77;318.11318;8.277;NaN;0.81;1.625;0.02;1;0.115;1;0.18;1;0.385;1;0;0.64;0.30
18TL07031_919;721;47.16933;-63.25033;291933;14.97;24-jun-07;17:47:00;30.52;8.89;321.23938;8.239;NaN;1.435;4.781;0.025;1;0.27;1;0.33;1;0.87;1;0;0.82;0.31
18TL07031_919;721;47.16933;-63.25033;291932;24.79;24-jun-07;17:47:00;30.95;3.57;352.72468;8.167;NaN;0.48;1.849;0.02;1;1.31333;1;0.55667;1;0.945;1;0;2.36;1.39
18TL07031_919;721;47.16933;-63.25033;291931;49.68;24-jun-07;17:47:00;31.41;-0.36;341.29172;7.958;332.0471;0.15;0.551;0.095;1;5.46;1;1.195;1;9.405;1;6;4.57;0.58
18TL07031_920;741;46.501;-63.2495;291939;1.09;24-jun-07;22:14:00;29.34;14.46;285.24342;8.247;289.6201;0.605;1.903;0.02;1;0.13667;1;0.14;1;0.805;1;6;0.98;0.17
18TL07031_920;741;46.501;-63.2495;291938;5.55;24-jun-07;22:14:00;29.34;13.4;287.47642;8.257;NaN;0.775;2.319;0.01;1;0.08333;1;0.14667;1;0.99333;1;0;0.57;0.08
18TL07031_920;741;46.501;-63.2495;291937;15.47;24-jun-07;22:14:00;29.92;11.62;297.79288;8.24;NaN;1.365;4.032;0.01333;1;0.12667;1;0.20333;1;1.225;1;0;0.62;0.10
18TL07031_920;741;46.501;-63.2495;291936;20.53;24-jun-07;22:14:00;30.03;7.45;295.55988;8.125;293.8628;1.195;2.156;0.015;1;0.38667;1;0.30667;1;2.33;1;6;1.26;0.17
18TL07031_921;751;46.83033;-63.7485;291943;0.99;25-jun-07;01:03:00;29.57;12.28;295.47056;8.28;301.9016;0.905;NaN;0.02667;1;0.46667;1;0.12;1;0.84;1;6;3.89;0.56
18TL07031_921;751;46.83033;-63.7485;291942;5.26;25-jun-07;01:03:00;29.81;11.2;304.62586;8.279;NaN;1.365;3.28;0.01667;1;0.16667;1;0.19667;1;1.245;1;0;0.85;0.13
18TL07031_921;751;46.83033;-63.7485;291941;15.27;25-jun-07;01:03:00;29.91;8.19;305.34042;8.202;NaN;1.695;4.054;0.02;1;0.61;1;0.37;1;2.79;1;0;1.65;0.22
18TL07031_921;751;46.83033;-63.7485;291940;26.48;25-jun-07;01:03:00;30.44;3.88;313.15592;8.162;307.9307;1.03;1.509;0.035;1;1.29;1;0.525;1;4.46;1;6;2.46;0.29
18TL07031_922;911;46.4995;-61.74933;291948;0.99;26-jun-07;10:03:00;30.34;12.93;287.65506;8.244;288.2803;0.325;NaN;0.03333;1;0.06667;1;0.24667;1;0.775;1;6;0.27;0.09
18TL07031_922;911;46.4995;-61.74933;291947;5.26;26-jun-07;10:03:00;30.36;12.86;289.08418;8.232;NaN;0.17;NaN;0.05333;1;0.10667;1;0.27667;1;1.085;1;0;0.39;0.10
18TL07031_922;911;46.4995;-61.74933;291946;15.37;26-jun-07;10:03:00;31.09;3.99;341.47036;8.23;NaN;0.34;0.89;0.01;1;0.38667;1;0.37333;1;2.255;1;0;1.04;0.17
18TL07031_922;911;46.4995;-61.74933;291945;25.19;26-jun-07;10:03:00;31.25;1.7;349.55382;8.147;NaN;0.305;1.025;0.05333;1;1.69333;1;0.76667;1;4.22;1;0;2.21;0.40
18TL07031_922;911;46.4995;-61.74933;291944;44.52;26-jun-07;10:03:00;31.33;1.35;345.31112;8.12;343.4354;0.24;0.753;0.12;1;2.59;1;0.84333;1;5.71;1;6;3.07;0.45
18TL07031_923;941;46.83067;-60.918;291953;0.99;26-jun-07;15:52:00;30.01;12.66;293.1929;8.215;295.6492;0.445;NaN;0.09667;1;0.16667;1;0.24;1;1.295;1;6;0.69;0.13
18TL07031_923;941;46.83067;-60.918;291952;5.06;26-jun-07;15:52:00;30;12.56;293.81814;8.21;NaN;0.56;5.972;0.03;1;0.075;1;0.23;1;1.44;1;0;0.33;0.05
18TL07031_923;941;46.83067;-60.918;291951;14.88;26-jun-07;15:52:00;30.14;9.1;311.10156;8.189;NaN;1.15;2.368;0.03;1;0.09;1;0.275;1;1.93;1;0;0.33;0.05
18TL07031_923;941;46.83067;-60.918;291950;24.59;26-jun-07;15:52:00;30.8;4.59;336.64708;8.183;NaN;0.705;1.449;0.03;1;0.28667;1;0.44;1;2.205;1;0;0.65;0.13
18TL07031_923;941;46.83067;-60.918;291949;49.18;26-jun-07;15:52:00;31.52;-0.04;364.47026;8.03;342.3189;0.37;0.707;0.11333;1;4.50667;1;1.03667;1;7.62;1;6;4.35;0.59
18TL07031_924;971;47.17;-61.75183;291957;0.99;26-jun-07;22:42:00;31.37;10.77;290.60262;8.243;305.0278;0.61;NaN;0.015;1;0.075;1;0.35;1;0.165;1;6;0.21;0.45
18TL07031_924;971;47.17;-61.75183;291956;5.26;26-jun-07;22:42:00;31.36;10.99;291.8531;8.238;NaN;0.62;NaN;0.02;1;0.09;1;0.355;1;0.305;1;0;0.25;0.30
18TL07031_924;971;47.17;-61.75183;291955;15.27;26-jun-07;22:42:00;31.37;9.04;320.16754;8.233;NaN;0.875;5.448;0.025;1;0.105;1;0.375;1;0.76;1;0;0.28;0.14
18TL07031_924;971;47.17;-61.75183;291954;25.19;26-jun-07;22:42:00;31.48;4.48;327.00052;8.148;322.8918;3.16;7.362;0.04;1;1.52;1;0.625;1;3.675;1;6;2.43;0.41
18TL07031_925;981;47.50083;-61.24967;291961;1.19;27-jun-07;01:35:00;31.39;11.1;309.62778;8.213;310.387;0.26;0.102;0.015;1;0.065;1;0.37;1;0.525;1;6;0.18;0.12
18TL07031_925;981;47.50083;-61.24967;291960;5.55;27-jun-07;01:35:00;31.46;7.75;323.3384;8.223;NaN;0.525;5.414;0.025;1;0.255;1;0.415;1;1.045;1;0;0.61;0.24
18TL07031_925;981;47.50083;-61.24967;291959;15.77;27-jun-07;01:35:00;31.64;4.51;345.08782;8.193;NaN;4;7.523;0.04;1;0.975;1;0.56;1;6.42;1;0;1.74;0.15
18TL07031_925;981;47.50083;-61.24967;291958;25.68;27-jun-07;01:35:00;31.72;3.28;346.7849;8.159;343.4354;3.52;6.483;0.08667;1;2.32667;1;0.7;1;8.265;1;6;3.32;0.28
18TL07031_926;991;47.50017;-60.74833;291966;1.19;27-jun-07;04:18:00;31.46;10.54;305.74236;8.219;308.154;0.385;6.039;0.005;1;0.085;1;0.42;1;2.26;1;6;0.20;0.04
18TL07031_926;991;47.50017;-60.74833;291965;5.55;27-jun-07;04:18:00;31.48;9.65;308.28798;8.214;NaN;0.565;4.671;0.015;1;0.07;1;0.43;1;2.3;1;0;0.16;0.03
18TL07031_926;991;47.50017;-60.74833;291964;15.27;27-jun-07;04:18:00;31.58;5.94;340.26454;8.217;NaN;0.955;3.209;0.06;1;3.93;1;0.81333;1;5.715;1;0;4.83;0.69
18TL07031_926;991;47.50017;-60.74833;291963;24.59;27-jun-07;04:18:00;31.91;1.53;361.03144;8.122;NaN;1.165;3.508;0.13;1;7.43;1;0.995;1;11.695;1;0;7.47;0.64
18TL07031_926;991;47.50017;-60.74833;291962;49.48;27-jun-07;04:18:00;32.34;0.23;326.19664;8.016;324.0083;0.19;0.489;0.01;1;0.265;1;0.445;1;2.875;1;6;0.60;0.09
18TL07031_893;1051;47.82983;-61.745;291981;0.59;27-jun-07;19:08:00;31.08;9.6;319.36366;8.271;317.086;0.47;NaN;0.01;1;0.115;1;0.315;1;0.55;1;6;0.37;0.21
18TL07031_893;1051;47.82983;-61.745;291980;5.26;27-jun-07;19:08:00;31.07;9.38;319.49764;8.261;NaN;0.52;NaN;0.05;1;2.62;1;0.65;1;1.955;1;0;4.03;1.34
18TL07031_893;1051;47.82983;-61.745;291979;15.47;27-jun-07;19:08:00;31.36;2.87;348.92858;8.2;NaN;0.885;NaN;0.04;1;2.64;1;0.645;1;1.99;1;0;4.09;1.33
18TL07031_893;1051;47.82983;-61.745;291978;24.99;27-jun-07;19:08:00;31.79;1.07;363.13046;8.118;NaN;0.72;4.761;0.06;1;4.76;1;0.875;1;5.99;1;0;5.44;0.79
18TL07031_893;1051;47.82983;-61.745;291977;50.47;27-jun-07;19:08:00;32.26;0.17;306.76954;7.978;302.3482;0.23;8.005;0.15333;1;9.65;1;1.24;1;17.37;1;6;7.78;0.56
18TL07031_894;1101;47.82633;-62.25083;291996;1.09;28-jun-07;07:56:00;30.39;10.41;312.66466;8.321;309.7171;0.485;NaN;0.00667;1;0.06;1;0.185;1;0.365;1;6;0.32;0.16
18TL07031_894;1101;47.82633;-62.25083;291995;4.86;28-jun-07;07:56:00;30.47;10.27;318.55978;8.31;NaN;0.635;NaN;0.01;1;0.07;1;0.21;1;0.375;1;0;0.33;0.19
18TL07031_894;1101;47.82633;-62.25083;291994;14.97;28-jun-07;07:56:00;31.18;7.66;335.44126;8.289;NaN;0.85;NaN;0.01;1;0.17333;1;0.37;1;0.75;1;0;0.47;0.23
18TL07031_894;1101;47.82633;-62.25083;291993;24.89;28-jun-07;07:56:00;31.61;3.21;360.76348;8.245;NaN;1.505;6.225;0.03333;1;2.11;1;0.65;1;2.55;1;0;3.25;0.83
18TL07031_894;1101;47.82633;-62.25083;291992;49.97;28-jun-07;07:56:00;32.25;0.09;311.7268;8.009;309.0472;0.255;14.127;0.17667;1;9.3;1;1.18;1;16.12333;1;6;7.88;0.58
18TL07031_895;1111;47.82833;-62.75317;292001;1.59;28-jun-07;10:07:00;29.09;12.13;295.73852;8.36;298.5521;0.805;NaN;0.015;1;0.065;1;0.07;1;0;1;6;0.93;NaN
18TL07031_895;1111;47.82833;-62.75317;292000;4.96;28-jun-07;10:07:00;29.09;12.12;295.82784;8.356;NaN;0.83;NaN;0.01;1;0.07;1;0.075;1;0;1;0;0.93;NaN
18TL07031_895;1111;47.82833;-62.75317;291999;15.77;28-jun-07;10:07:00;30.4;8.57;314.71902;8.298;NaN;0.835;2.626;0.03;1;0.51;1;0.3;1;0.475;1;0;1.70;1.07
18TL07031_895;1111;47.82833;-62.75317;291998;25.48;28-jun-07;10:07:00;30.84;2.69;346.87422;8.252;NaN;0.175;6.152;0.055;1;2.16;1;0.58;1;0.875;1;0;3.72;2.47
18TL07031_895;1111;47.82833;-62.75317;291997;50.67;28-jun-07;10:07:00;32.11;0.41;358.79844;8.126;351.2509;0.27;7.346;0.13;1;5.75;1;0.885;1;5.88667;1;6;6.50;0.98
18TL07031_896;1171;47.82967;-63.24833;292021;0.89;29-jun-07;02:48:00;29.31;12.58;301.27636;8.388;303.9113;0.72;2.179;0.01;1;0.075;1;0.1;1;0.42;1;6;0.75;0.18
18TL07031_896;1171;47.82967;-63.24833;292020;4.96;29-jun-07;02:48:00;29.48;12.1;304.22392;8.368;NaN;0.76;2.268;0.01;1;0.035;1;0.11;1;0.43;1;0;0.32;0.08
18TL07031_896;1171;47.82967;-63.24833;292019;15.27;29-jun-07;02:48:00;30.73;4.93;334.90534;8.322;NaN;0.65;1.036;0.025;1;0.91;1;0.45;1;0.78;1;0;2.02;1.17
18TL07031_896;1171;47.82967;-63.24833;292018;25.28;29-jun-07;02:48:00;31.32;2.18;357.32466;8.253;NaN;0.155;0.477;0.06;1;3.095;1;0.73;1;2.075;1;0;4.24;1.49
18TL07031_896;1171;47.82967;-63.24833;292017;50.37;29-jun-07;02:48:00;31.84;-0.33;322.13258;7.993;310.1637;0.115;0.352;0.185;1;10.32;1;1.33;1;17.03;1;6;7.76;0.61
