CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18TL13019_1303;871;45.83517;-62.2535;349037;1.69;16-jun-13;06:15:00;29.64;9.91;308.91322;8.503;305.13945;0.535;2.075;0.01;1;0.05;1;0.315;1;1.635;1;6;0.16;0.03
18TL13019_1303;871;45.83517;-62.2535;349036;29.36;16-jun-13;06:15:00;30.39;6.99;305.60838;8.592;303.42004;0.935;3.095;0.02;1;0.375;1;0.46;1;3.325;1;6;0.82;0.11
18TL13019_1304;881;45.83433;-61.747;349039;1.59;16-jun-13;08:59:00;29.13;11.36;301.6783;8.465;298.82006;0.425;1.381;0;1;0.03;1;0.285;1;1.38;1;6;0.11;0.02
18TL13019_1304;881;45.83433;-61.747;349038;26.78;16-jun-13;08:59:00;29.96;4.28;333.43156;8.658;327.08984;0.665;1.141;0.015;1;0.15;1;0.49;1;2.48;1;6;0.31;0.06
18TL13019_1305;931;47.1685;-61.25583;349042;1.88;16-jun-13;23:24:00;31.15;8.76;321.81996;8.507;319.11803;0.585;1.312;0;1;0.045;1;0.335;1;0.365;1;6;0.13;0.12
18TL13019_1305;931;47.1685;-61.25583;349041;24.89;16-jun-13;23:24:00;31.6;1.59;322.75782;8.614;NaN;0.435;2.236;0.055;1;2.51;1;0.815;1;4.45;1;0;3.08;0.56
18TL13019_1305;931;47.1685;-61.25583;349040;44.42;16-jun-13;23:24:00;31.88;0.46;304.98314;8.631;303.59868;NaN;0.848;0.115;1;7.2;1;1.11;1;10.845;1;6;6.49;0.66
18TL13019_1276;1001;47.82833;-61.24467;349044;2.08;17-jun-13;19:50:00;31.05;8.42;334.7267;8.648;329.43449;0.415;1.052;0;1;0.025;1;0.295;1;0.39;1;6;0.08;0.06
18TL13019_1276;1001;47.82833;-61.24467;349043;9.92;17-jun-13;19:50:00;31.16;7.34;344.14996;8.688;339.95192;1.205;2.777;0.01;1;0.115;1;0.345;1;0.72;1;6;0.33;0.16
18TL13019_1277;1081;47.835;-62.24917;349050;2.08;18-jun-13;16:46:00;30.09;10.04;333.07428;8.565;330.28303;0.55;2.216;0;1;0.045;1;0.275;1;0.76;1;6;0.16;0.06
18TL13019_1277;1081;47.835;-62.24917;349049;24.89;18-jun-13;16:46:00;31.18;5.28;354.10914;8.73;NaN;3.725;15.813;0.04;1;1.18;1;0.565;1;2.155;1;0;2.09;0.55
18TL13019_1277;1081;47.835;-62.24917;349048;54.63;18-jun-13;16:46:00;32.05;0.53;300.51714;8.688;299.4453;NaN;0.72;0.195;1;8.145;1;1.195;1;12.3;1;6;6.82;0.66
18TL13019_1278;1091;47.83333;-62.751;349053;2.68;18-jun-13;19:38:00;30.34;9.86;349.41984;8.551;346.71791;2.33;4.532;0;1;0.06;1;0.285;1;1.98;1;6;0.21;0.03
18TL13019_1278;1091;47.83333;-62.751;349052;24.79;18-jun-13;19:38:00;30.78;2.47;351.96546;8.717;NaN;0.52;1.411;0.08;1;4.84;1;0.83;1;4.64;1;0;5.83;1.04
18TL13019_1278;1091;47.83333;-62.751;349051;60.98;18-jun-13;19:38:00;31.59;-0.54;326.59858;8.731;325.52674;NaN;0.545;0.23;1;10.775;1;1.23;1;16.41;1;6;8.76;0.66
